ticker,call_date,maec_folder,text_path,reporting_period_end_q,reporting_period_end_a,reporting_period_end,q_consensus_statpers,q_consensus_n_analysts,q_consensus_eps_mean,q_consensus_eps_median,q_consensus_eps_stdev,q_consensus_eps_high,q_consensus_eps_low,q_actual_eps,q_actual_announcement_date,a_consensus_statpers,a_consensus_n_analysts,a_consensus_eps_mean,a_consensus_eps_median,a_consensus_eps_stdev,a_consensus_eps_high,a_consensus_eps_low,a_actual_eps,a_actual_announcement_date,reporting_fy_int,current_fy_label,next_fy_label,cur_guidance_ebitda,cur_guidance_eps_excl,cur_guidance_eps_excl_high,cur_guidance_eps_excl_low,cur_guidance_revenue,cur_guidance_revenue_high,cur_guidance_revenue_low,next_guidance_ebitda,next_guidance_eps_excl,next_guidance_eps_excl_high,next_guidance_eps_excl_low,next_guidance_revenue,next_guidance_revenue_high,next_guidance_revenue_low,guidance_eps_midpoint,qtr_surprise_vs_consensus,qtr_beat_consensus,ann_surprise_vs_consensus,ann_beat_consensus,ann_surprise_vs_guidance,ann_beat_guidance_midpoint,annual_actual_in_guidance_range
MA,2016-07-28,20160728_MA,raw_data/transcripts/maec/MAEC_Dataset/20160728_MA/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MA,2018-02-01,20180201_MA,raw_data/transcripts/maec/MAEC_Dataset/20180201_MA/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MAA,2017-02-02,20170202_MAA,raw_data/transcripts/maec/MAEC_Dataset/20170202_MAA/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-01-19,2.0,0.41,0.41,0.19,0.54,0.27,0.46,2017-02-01,2017-01-19,2.0,2.43,2.43,0.2,2.57,2.29,2.71,2017-02-01,2016.0,FY2016,FY2017,,,,,1087.095,1089.70406,1084.49016,,2.81,2.86,2.76,,,,,0.050000000000000044,True,0.2799999999999998,True,,,
MAN,2015-04-21,20150421_MAN,raw_data/transcripts/maec/MAEC_Dataset/20150421_MAN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MAN,2016-10-21,20161021_MAN,raw_data/transcripts/maec/MAEC_Dataset/20161021_MAN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MANH,2015-07-21,20150721_MANH,raw_data/transcripts/maec/MAEC_Dataset/20150721_MANH/text.txt,2015-06-30,2014-12-31,2015-06-30,2015-07-16,2.0,0.33,0.33,0.01,0.33,0.32,0.37,2015-07-21,2015-01-15,2.0,1.15,1.15,0.01,1.15,1.14,1.16,2015-02-03,2014.0,FY2014,FY2015,,1.14,1.15,1.13,480.0,481.0,479.0,,1.48,1.49,1.47,555.5,558.0,553.0,1.14,0.03999999999999998,True,0.010000000000000009,True,0.020000000000000018,True,False
MANT,2016-02-17,20160217_MANT,raw_data/transcripts/maec/MAEC_Dataset/20160217_MANT/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-01-14,18.0,0.82,0.8,0.19,1.28,0.52,1.72,2016-01-28,2016-01-14,16.0,1.96,1.87,0.36,3.2,1.64,2.8,2016-01-28,2015.0,FY2015,FY2016,,,,,1575.0,1600.0,1550.0,,,,,1600.0,1610.0,1590.0,,0.9,True,0.8399999999999999,True,,,
MAR,2016-07-28,20160728_MAR,raw_data/transcripts/maec/MAEC_Dataset/20160728_MAR/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MAS,2015-04-28,20150428_MAS,raw_data/transcripts/maec/MAEC_Dataset/20150428_MAS/text.txt,2015-03-31,2014-12-31,2015-03-31,2015-04-16,21.0,0.21,0.2,0.02,0.24,0.17,0.2,2015-04-28,2015-01-15,24.0,0.98,0.97,0.02,1.03,0.94,1.02,2015-02-09,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,-0.009999999999999981,False,0.040000000000000036,True,,,
MAS,2015-10-27,20151027_MAS,raw_data/transcripts/maec/MAEC_Dataset/20151027_MAS/text.txt,2015-09-30,2014-12-31,2015-09-30,2015-10-15,21.0,0.32,0.32,0.02,0.37,0.25,0.34,2015-10-27,2015-01-15,24.0,0.98,0.97,0.02,1.03,0.94,1.02,2015-02-09,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,0.020000000000000018,True,0.040000000000000036,True,,,
MAS,2017-02-09,20170209_MAS,raw_data/transcripts/maec/MAEC_Dataset/20170209_MAS/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-01-19,20.0,0.34,0.34,0.02,0.38,0.32,0.33,2017-02-09,2017-01-19,22.0,1.54,1.53,0.02,1.59,1.5,1.51,2017-02-09,2016.0,FY2016,FY2017,,,,,,,,,1.95,1.97,1.93,,,,,-0.010000000000000009,False,-0.030000000000000027,False,,,
MASI,2015-11-05,20151105_MASI,raw_data/transcripts/maec/MAEC_Dataset/20151105_MASI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MASI,2016-05-04,20160504_MASI,raw_data/transcripts/maec/MAEC_Dataset/20160504_MASI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MASI,2016-08-03,20160803_MASI,raw_data/transcripts/maec/MAEC_Dataset/20160803_MASI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MASI,2018-05-02,20180502_MASI,raw_data/transcripts/maec/MAEC_Dataset/20180502_MASI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MAT,2016-02-01,20160201_MAT,raw_data/transcripts/maec/MAEC_Dataset/20160201_MAT/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-01-14,15.0,0.61,0.61,0.05,0.66,0.49,0.63,2016-02-01,2016-01-14,15.0,1.25,1.26,0.06,1.3,1.13,1.26,2016-02-01,2015.0,FY2015,FY2016,,,,,,,,,,,,5531.525,5588.548,5474.496,,0.020000000000000018,True,0.010000000000000009,True,,,
MAT,2017-07-27,20170727_MAT,raw_data/transcripts/maec/MAEC_Dataset/20170727_MAT/text.txt,2017-06-30,2016-12-31,2017-06-30,2017-07-20,12.0,-0.09,-0.09,0.02,-0.03,-0.13,-0.14,2017-07-27,2017-01-19,14.0,1.27,1.27,0.05,1.35,1.17,1.06,2017-01-25,2016.0,FY2016,FY2017,,,,,5531.525,5588.548,5474.496,,,,,5729.535,5784.102,5674.968,,-0.05000000000000002,False,-0.20999999999999996,False,,,
MAT,2017-10-26,20171026_MAT,raw_data/transcripts/maec/MAEC_Dataset/20171026_MAT/text.txt,2017-09-30,2016-12-31,2017-09-30,2017-10-19,13.0,0.59,0.6,0.06,0.65,0.45,0.09,2017-10-26,2017-01-19,14.0,1.27,1.27,0.05,1.35,1.17,1.06,2017-01-25,2016.0,FY2016,FY2017,,,,,5531.525,5588.548,5474.496,,,,,5729.535,5784.102,5674.968,,-0.5,False,-0.20999999999999996,False,,,
MAT,2018-04-26,20180426_MAT,raw_data/transcripts/maec/MAEC_Dataset/20180426_MAT/text.txt,2018-03-31,2017-12-31,2018-03-31,2018-04-19,14.0,-0.38,-0.39,0.05,-0.3,-0.48,-0.6,2018-04-26,2018-01-18,15.0,-0.15,-0.18,0.12,0.12,-0.29,-1.08,2018-02-01,2017.0,FY2017,FY2018,,,,,5729.535,5784.102,5674.968,,,,,,,,,-0.21999999999999997,False,-0.93,False,,,
MATW,2016-04-29,20160429_MATW,raw_data/transcripts/maec/MAEC_Dataset/20160429_MATW/text.txt,2016-03-31,2015-09-30,2016-03-31,2016-04-14,4.0,0.68,0.68,0.02,0.69,0.65,0.75,2016-04-28,2015-10-15,3.0,2.98,3.0,0.03,3.0,2.95,3.03,2015-11-16,2015.0,FY2015,FY2016,,,,,,,,245.0,,,,,,,,0.06999999999999995,True,0.04999999999999982,True,,,
MATW,2016-07-29,20160729_MATW,raw_data/transcripts/maec/MAEC_Dataset/20160729_MATW/text.txt,2016-06-30,2015-09-30,2016-06-30,2016-07-14,4.0,0.92,0.92,0.02,0.95,0.9,0.97,2016-07-28,2015-10-15,3.0,2.98,3.0,0.03,3.0,2.95,3.03,2015-11-16,2015.0,FY2015,FY2016,,,,,,,,245.0,,,,,,,,0.04999999999999993,True,0.04999999999999982,True,,,
MATW,2017-04-28,20170428_MATW,raw_data/transcripts/maec/MAEC_Dataset/20170428_MATW/text.txt,2017-03-31,2016-09-30,2017-03-31,2017-04-20,4.0,0.81,0.81,0.05,0.86,0.76,0.84,2017-04-27,2016-10-20,4.0,3.3,3.29,0.01,3.31,3.29,3.38,2016-11-17,2016.0,FY2016,FY2017,245.0,,,,,,,,,,,,,,,0.029999999999999916,True,0.08000000000000007,True,,,
MATW,2017-11-17,20171117_MATW,raw_data/transcripts/maec/MAEC_Dataset/20171117_MATW/text.txt,2017-09-30,2017-09-30,2017-09-30,2017-10-19,4.0,1.09,1.09,0.02,1.12,1.08,1.06,2017-11-16,2017-10-19,4.0,3.61,3.61,0.02,3.63,3.58,3.6,2017-11-16,2017.0,FY2017,FY2018,,,,,,,,,3.96,,3.96,,,,,-0.030000000000000027,False,-0.009999999999999787,False,,,
MATW,2018-01-26,20180126_MATW,raw_data/transcripts/maec/MAEC_Dataset/20180126_MATW/text.txt,2017-12-31,2017-09-30,2017-12-31,2018-01-18,4.0,0.61,0.59,0.05,0.68,0.56,0.64,2018-01-25,2017-10-19,4.0,3.61,3.61,0.02,3.63,3.58,3.6,2017-11-16,2017.0,FY2017,FY2018,,,,,,,,,3.96,,3.96,,,,,0.030000000000000027,True,-0.009999999999999787,False,,,
MATX,2016-05-04,20160504_MATX,raw_data/transcripts/maec/MAEC_Dataset/20160504_MATX/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MBFI,2016-04-19,20160419_MBFI,raw_data/transcripts/maec/MAEC_Dataset/20160419_MBFI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MCD,2017-10-24,20171024_MCD,raw_data/transcripts/maec/MAEC_Dataset/20171024_MCD/text.txt,2017-09-30,2016-12-31,2017-09-30,2017-10-19,30.0,1.77,1.76,0.08,2.01,1.63,1.76,2017-10-24,2017-01-19,25.0,5.69,5.7,0.08,5.77,5.37,5.71,2017-01-23,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,-0.010000000000000009,False,0.019999999999999574,True,,,
MCF,2016-05-11,20160511_MCF,raw_data/transcripts/maec/MAEC_Dataset/20160511_MCF/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,7.0,-0.68,-0.7,0.22,-0.38,-1.02,-0.6,2016-05-09,2016-02-18,2.0,-12.38,-12.38,0.16,-12.26,-12.49,-17.67,2016-03-14,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.08000000000000007,True,-5.290000000000001,False,,,
MCF,2016-08-04,20160804_MCF,raw_data/transcripts/maec/MAEC_Dataset/20160804_MCF/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,5.0,-0.4,-0.39,0.16,-0.22,-0.62,-0.9,2016-08-03,2016-02-18,2.0,-12.38,-12.38,0.16,-12.26,-12.49,-17.67,2016-03-14,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.5,False,-5.290000000000001,False,,,
MCF,2017-03-16,20170316_MCF,raw_data/transcripts/maec/MAEC_Dataset/20170316_MCF/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-02-16,6.0,-0.32,-0.29,0.11,-0.21,-0.46,-0.33,2017-03-15,2017-02-16,6.0,-2.18,-2.14,0.2,-1.91,-2.51,-2.04,2017-03-15,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,-0.010000000000000009,False,0.14000000000000012,True,,,
MCF,2018-03-09,20180309_MCF,raw_data/transcripts/maec/MAEC_Dataset/20180309_MCF/text.txt,2017-12-31,2017-12-31,2017-12-31,2018-02-15,8.0,-0.21,-0.23,0.05,-0.13,-0.26,-0.19,2018-03-09,2018-02-15,6.0,-0.86,-0.92,0.17,-0.53,-0.99,-0.62,2018-03-09,2017.0,FY2017,FY2018,,,,,,,,,,,,,,,,0.01999999999999999,True,0.24,True,,,
MCK,2015-05-12,20150512_MCK,raw_data/transcripts/maec/MAEC_Dataset/20150512_MCK/text.txt,2015-03-31,2015-03-31,2015-03-31,2015-04-16,17.0,2.74,2.75,0.04,2.82,2.64,2.94,2015-05-12,2015-04-16,19.0,10.91,10.92,0.04,10.98,10.81,11.11,2015-05-12,2015.0,FY2015,FY2016,,10.875,10.95,10.8,,,,,12.75,12.9,12.6,,,,10.875,0.19999999999999973,True,0.1999999999999993,True,0.23499999999999943,True,False
MCK,2016-01-27,20160127_MCK,raw_data/transcripts/maec/MAEC_Dataset/20160127_MCK/text.txt,2015-12-31,2015-03-31,2015-12-31,2016-01-14,16.0,3.15,3.16,0.05,3.22,3.06,3.18,2016-01-27,2015-04-16,19.0,10.91,10.92,0.04,10.98,10.81,11.11,2015-05-12,2015.0,FY2015,FY2016,,10.875,10.95,10.8,,,,,12.75,12.9,12.6,,,,10.875,0.03000000000000025,True,0.1999999999999993,True,0.23499999999999943,True,False
MCO,2015-05-01,20150501_MCO,raw_data/transcripts/maec/MAEC_Dataset/20150501_MCO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MCY,2015-08-03,20150803_MCY,raw_data/transcripts/maec/MAEC_Dataset/20150803_MCY/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MCY,2016-08-01,20160801_MCY,raw_data/transcripts/maec/MAEC_Dataset/20160801_MCY/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MCY,2017-02-06,20170206_MCY,raw_data/transcripts/maec/MAEC_Dataset/20170206_MCY/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MCY,2017-05-01,20170501_MCY,raw_data/transcripts/maec/MAEC_Dataset/20170501_MCY/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MCY,2017-07-31,20170731_MCY,raw_data/transcripts/maec/MAEC_Dataset/20170731_MCY/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MD,2015-07-30,20150730_MD,raw_data/transcripts/maec/MAEC_Dataset/20150730_MD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MD,2016-02-04,20160204_MD,raw_data/transcripts/maec/MAEC_Dataset/20160204_MD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MD,2016-07-28,20160728_MD,raw_data/transcripts/maec/MAEC_Dataset/20160728_MD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MDC,2015-05-05,20150505_MDC,raw_data/transcripts/maec/MAEC_Dataset/20150505_MDC/text.txt,2015-03-31,2014-12-31,2015-03-31,2015-04-16,9.0,0.12,0.13,0.03,0.17,0.07,0.1285,2015-05-05,2015-01-15,8.0,1.12,1.08,0.11,1.38,1.06,0.9753,2015-01-28,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,0.008500000000000008,True,-0.14470000000000016,False,,,
MDC,2015-10-27,20151027_MDC,raw_data/transcripts/maec/MAEC_Dataset/20151027_MDC/text.txt,2015-09-30,2014-12-31,2015-09-30,2015-10-15,10.0,0.33,0.33,0.02,0.37,0.29,0.2268,2015-10-27,2015-01-15,8.0,1.12,1.08,0.11,1.38,1.06,0.9753,2015-01-28,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,-0.10320000000000001,False,-0.14470000000000016,False,,,
MDC,2016-02-03,20160203_MDC,raw_data/transcripts/maec/MAEC_Dataset/20160203_MDC/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-01-14,11.0,0.39,0.39,0.04,0.48,0.34,0.3478,2016-02-03,2016-01-14,12.0,1.08,1.07,0.05,1.19,1.01,1.0131,2016-02-03,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.042200000000000015,False,-0.06690000000000018,False,,,
MDC,2016-08-03,20160803_MDC,raw_data/transcripts/maec/MAEC_Dataset/20160803_MDC/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,8.0,0.36,0.36,0.04,0.42,0.31,0.4158,2016-08-03,2016-01-14,12.0,1.08,1.07,0.05,1.19,1.01,1.0131,2016-02-03,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.055800000000000016,True,-0.06690000000000018,False,,,
MDC,2017-05-09,20170509_MDC,raw_data/transcripts/maec/MAEC_Dataset/20170509_MDC/text.txt,2017-03-31,2016-12-31,2017-03-31,2017-04-20,10.0,0.29,0.29,0.03,0.33,0.22,0.3413,2017-05-09,2017-01-19,9.0,1.52,1.51,0.04,1.61,1.47,1.5877,2017-02-01,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.05130000000000001,True,0.06769999999999987,True,,,
MDC,2017-11-02,20171102_MDC,raw_data/transcripts/maec/MAEC_Dataset/20171102_MDC/text.txt,2017-09-30,2016-12-31,2017-09-30,2017-10-19,10.0,0.66,0.5,0.27,1.02,0.41,0.9208,2017-11-02,2017-01-19,9.0,1.52,1.51,0.04,1.61,1.47,1.5877,2017-02-01,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.2607999999999999,True,0.06769999999999987,True,,,
MDCO,2015-05-05,20150505_MDCO,raw_data/transcripts/maec/MAEC_Dataset/20150505_MDCO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MDCO,2015-11-03,20151103_MDCO,raw_data/transcripts/maec/MAEC_Dataset/20151103_MDCO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MDCO,2016-05-09,20160509_MDCO,raw_data/transcripts/maec/MAEC_Dataset/20160509_MDCO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MDCO,2016-10-26,20161026_MDCO,raw_data/transcripts/maec/MAEC_Dataset/20161026_MDCO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MDCO,2017-02-28,20170228_MDCO,raw_data/transcripts/maec/MAEC_Dataset/20170228_MDCO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MDCO,2018-02-21,20180221_MDCO,raw_data/transcripts/maec/MAEC_Dataset/20180221_MDCO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MDLZ,2015-07-30,20150730_MDLZ,raw_data/transcripts/maec/MAEC_Dataset/20150730_MDLZ/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MDLZ,2017-02-07,20170207_MDLZ,raw_data/transcripts/maec/MAEC_Dataset/20170207_MDLZ/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
MDP,2015-04-23,20150423_MDP,raw_data/transcripts/maec/MAEC_Dataset/20150423_MDP/text.txt,2015-03-31,2014-06-30,2015-03-31,2015-04-16,6.0,0.69,0.69,0.01,0.7,0.68,0.71,2015-04-23,2014-07-17,5.0,2.76,2.76,0.01,2.78,2.75,2.8,2014-07-31,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,0.020000000000000018,True,0.040000000000000036,True,,,
MDP,2016-01-27,20160127_MDP,raw_data/transcripts/maec/MAEC_Dataset/20160127_MDP/text.txt,2015-12-31,2015-06-30,2015-12-31,2016-01-14,6.0,0.78,0.77,0.01,0.79,0.77,0.8,2016-01-27,2015-07-16,7.0,3.29,3.3,0.01,3.31,3.27,3.3,2015-07-30,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.020000000000000018,True,0.009999999999999787,True,,,
MDR,2015-03-02,20150302_MDR,raw_data/transcripts/maec/MAEC_Dataset/20150302_MDR/text.txt,2014-12-31,2014-12-31,2014-12-31,2015-02-19,16.0,-0.18,-0.2,0.15,0.03,-0.45,0.09,2015-03-02,2015-02-19,15.0,-1.45,-1.44,0.21,-1.17,-1.99,-0.96,2015-03-02,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,0.27,True,0.49,True,,,
MDR,2015-11-09,20151109_MDR,raw_data/transcripts/maec/MAEC_Dataset/20151109_MDR/text.txt,2015-09-30,2014-12-31,2015-09-30,2015-10-15,14.0,-0.16,-0.16,0.09,0.09,-0.3,0.27,2015-11-09,2015-02-19,15.0,-1.45,-1.44,0.21,-1.17,-1.99,-0.96,2015-03-02,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,0.43000000000000005,True,0.49,True,,,
MDR,2016-05-05,20160505_MDR,raw_data/transcripts/maec/MAEC_Dataset/20160505_MDR/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,14.0,0.04,0.03,0.08,0.21,-0.07,0.39,2016-05-05,2016-02-18,3.0,-0.08,-0.15,0.35,0.3,-0.39,0.69,2016-02-22,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.35000000000000003,True,0.7699999999999999,True,,,
MDR,2016-07-26,20160726_MDR,raw_data/transcripts/maec/MAEC_Dataset/20160726_MDR/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,10.0,0.06,0.06,0.05,0.12,-0.01,0.24,2016-07-26,2016-02-18,3.0,-0.08,-0.15,0.35,0.3,-0.39,0.69,2016-02-22,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.18,True,0.7699999999999999,True,,,
MDR,2016-10-25,20161025_MDR,raw_data/transcripts/maec/MAEC_Dataset/20161025_MDR/text.txt,2016-09-30,2015-12-31,2016-09-30,2016-10-20,8.0,-0.2,-0.17,0.09,-0.15,-0.41,0.27,2016-10-25,2016-02-18,3.0,-0.08,-0.15,0.35,0.3,-0.39,0.69,2016-02-22,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.47000000000000003,True,0.7699999999999999,True,,,
MDRX,2016-08-04,20160804_MDRX,raw_data/transcripts/maec/MAEC_Dataset/20160804_MDRX/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,17.0,0.14,0.14,0.01,0.15,0.12,0.14,2016-08-04,2016-01-14,28.0,0.46,0.46,0.01,0.48,0.45,0.47,2016-02-18,2015.0,FY2015,FY2016,241.5,0.4599999999999999,0.47,0.45,1397.5,1405.0,1390.0,290.0,0.585,0.62,0.55,1595.0,1610.0,1580.0,0.45999999999999996,0.0,False,0.009999999999999953,True,0.010000000000000009,True,True
MDRX,2017-02-16,20170216_MDRX,raw_data/transcripts/maec/MAEC_Dataset/20170216_MDRX/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-01-19,23.0,0.15,0.15,0.01,0.17,0.14,0.14,2017-02-16,2017-01-19,24.0,0.56,0.56,0.01,0.59,0.55,0.55,2017-02-16,2016.0,FY2016,FY2017,290.0,0.585,0.62,0.55,1595.0,1610.0,1580.0,365.0,0.62,0.63,0.61,1820.0,1820.0,1820.0,0.585,-0.009999999999999981,False,-0.010000000000000009,False,-0.03499999999999992,False,True
MDSO,2015-10-27,20151027_MDSO,raw_data/transcripts/maec/MAEC_Dataset/20151027_MDSO/text.txt,2015-09-30,2014-12-31,2015-09-30,2015-10-15,13.0,0.24,0.24,0.01,0.25,0.22,0.25,2015-10-27,2015-01-15,12.0,0.71,0.7,0.01,0.72,0.69,0.73,2015-02-05,2014.0,FY2014,FY2015,75.0,,,,337.5,340.0,335.0,93.0,,,,402.0,412.0,392.0,,0.010000000000000009,True,0.020000000000000018,True,,,
MDSO,2016-02-10,20160210_MDSO,raw_data/transcripts/maec/MAEC_Dataset/20160210_MDSO/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-01-14,13.0,0.24,0.24,0.01,0.26,0.22,0.27,2016-02-10,2016-01-14,13.0,0.87,0.87,0.01,0.89,0.85,0.9,2016-02-10,2015.0,FY2015,FY2016,93.0,,,,402.0,412.0,392.0,105.5,,,,462.0,462.0,462.0,,0.030000000000000027,True,0.030000000000000027,True,,,
MDSO,2016-04-21,20160421_MDSO,raw_data/transcripts/maec/MAEC_Dataset/20160421_MDSO/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,11.0,0.18,0.18,0.02,0.22,0.16,0.25,2016-04-21,2016-01-14,13.0,0.87,0.87,0.01,0.89,0.85,0.9,2016-02-10,2015.0,FY2015,FY2016,93.0,,,,402.0,412.0,392.0,105.5,,,,462.0,462.0,462.0,,0.07,True,0.030000000000000027,True,,,
MDT,2015-06-02,20150602_MDT,raw_data/transcripts/maec/MAEC_Dataset/20150602_MDT/text.txt,2015-04-30,2015-04-30,2015-04-30,2015-05-14,21.0,1.1,1.1,0.01,1.12,1.08,1.16,2015-06-02,2015-05-14,15.0,4.39,4.39,0.03,4.48,4.35,4.28,2015-06-02,2015.0,FY2015,FY2016,,4.05,4.1,4.0,20259.0,20259.0,20259.0,,4.380000000000001,4.4,4.36,,,,4.05,0.05999999999999983,True,-0.10999999999999943,False,0.23000000000000043,True,False
MDT,2015-12-03,20151203_MDT,raw_data/transcripts/maec/MAEC_Dataset/20151203_MDT/text.txt,2015-10-31,2015-04-30,2015-10-31,2015-11-19,23.0,1.0,1.0,0.01,1.03,0.99,1.03,2015-12-03,2015-05-14,15.0,4.39,4.39,0.03,4.48,4.35,4.28,2015-06-02,2015.0,FY2015,FY2016,,4.05,4.1,4.0,20259.0,20259.0,20259.0,,4.380000000000001,4.4,4.36,,,,4.05,0.030000000000000027,True,-0.10999999999999943,False,0.23000000000000043,True,False
MDT,2016-05-31,20160531_MDT,raw_data/transcripts/maec/MAEC_Dataset/20160531_MDT/text.txt,2016-04-30,2016-04-30,2016-04-30,2016-05-19,23.0,1.26,1.26,0.01,1.3,1.25,1.27,2016-05-31,2016-05-19,25.0,4.37,4.37,0.01,4.4,4.35,4.37,2016-05-31,2016.0,FY2016,FY2017,,4.380000000000001,4.4,4.36,,,,,5.35,5.35,5.35,30244.65,30522.98,29966.32,4.380000000000001,0.010000000000000009,True,0.0,False,-0.010000000000000675,False,True
MDU,2016-05-04,20160504_MDU,raw_data/transcripts/maec/MAEC_Dataset/20160504_MDU/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,7.0,0.17,0.15,0.04,0.23,0.12,0.17,2016-05-03,2016-01-14,7.0,0.93,0.92,0.03,0.97,0.9,0.92,2016-02-03,2015.0,FY2015,FY2016,,0.925,1.0,0.85,,,,,1.1,1.15,1.05,,,,0.925,0.0,False,-0.010000000000000009,False,-0.0050000000000000044,False,True
